session_id,training_day,date,body_weight,mood,dchest,arms,waist,legs,shoulders,training_duration_minutes,sleep_hours,stress_level,program_phase,exercise,muscle_group,weight,reps,volume
122,FULLBODY2,2012-10-09,71.9,tired,84.9,25.9,60.6,46.2,103.0,59.6,6.7,3,hypertrophy,Deadlift,back,197.5,7,1382.5
953,FULLBODY2,2018-01-29,89.7,good,107.6,31.4,77.7,58.4,123.3,56.7,8.8,2,deload,Deadlift,back,557.5,9,5017.5
793,FULLBODY1,2017-01-22,86.2,good,103.7,30.8,73.1,55.8,118.6,65.0,8.2,1,deload,Back Squat,legs,477.5,10,4775.0
790,FULLBODY1,2017-01-15,86.2,okay,103.3,29.8,73.0,56.4,120.9,62.8,7.4,2,hypertrophy,Romanian Deadlift,hamstrings,655.0,6,3930.0
120,FULLBODY3,2012-10-04,71.8,okay,86.4,25.3,62.2,48.9,101.3,68.3,7.6,3,hypertrophy,Dumbbell Lateral Raise,shoulders,75.0,12,900.0
781,FULLBODY1,2016-12-26,86.2,tired,103.0,30.9,72.0,56.4,118.8,57.7,6.5,4,hypertrophy,Barbell Bench Press,chest,552.5,7,3867.5
1995,FULLBODY3,2024-09-27,110.6,tired,132.3,39.8,94.3,71.7,154.7,51.5,5.3,4,hypertrophy,Dumbbell Lateral Raise,shoulders,1175.0,12,14100.0
1153,FULLBODY1,2019-05-13,94.1,okay,112.2,33.4,80.1,61.9,132.2,63.7,7.9,3,deload,Barbell Bench Press,chest,932.5,6,5595.0
1494,FULLBODY3,2021-07-14,99.8,tired,118.6,35.1,85.7,63.3,142.6,57.4,6.2,3,hypertrophy,Dumbbell Lateral Raise,shoulders,865.0,12,10380.0
657,FULLBODY3,2016-03-10,82.3,good,97.8,28.6,72.3,54.2,114.5,57.3,8.1,2,deload,Dumbbell Lateral Raise,shoulders,395.0,12,4740.0
846,FULLBODY3,2017-05-24,86.4,tired,102.9,29.7,73.5,56.0,121.8,54.9,6.9,3,hypertrophy,Dumbbell Incline Press,chest,520.0,12,6240.0
203,FULLBODY2,2013-04-16,71.2,good,84.3,25.1,60.8,46.8,99.6,58.4,9.0,2,hypertrophy,Leg Extension,quads,150.0,12,1800.0
827,FULLBODY2,2017-04-11,86.2,tired,104.9,29.9,72.1,55.7,121.1,58.3,6.2,5,hypertrophy,Leg Extension,quads,665.0,9,5985.0
1007,FULLBODY2,2018-06-04,90.7,good,108.3,32.4,76.8,58.8,126.7,64.5,9.0,1,hypertrophy,Crunch,core,502.5,9,4522.5
550,FULLBODY1,2015-07-04,79.7,good,96.5,27.6,69.1,51.9,110.9,70.1,8.6,1,hypertrophy,Standing Calf Raise,calves,355.0,10,3550.0
87,FULLBODY3,2012-07-19,71.7,good,87.7,24.9,60.5,45.9,100.6,55.0,8.9,1,hypertrophy,Reverse Grip Lat Pulldown,back,60.0,10,600.0
1164,FULLBODY3,2019-06-06,94.7,okay,114.2,33.2,82.1,60.6,134.6,68.7,7.2,2,hypertrophy,Lying Leg Curl,hamstrings,860.0,6,5160.0
1421,FULLBODY2,2021-01-27,97.7,okay,116.8,33.8,84.5,63.4,136.5,67.5,7.3,5,hypertrophy,Overhead Press,shoulders,837.5,12,10050.0
297,FULLBODY3,2013-11-22,73.7,tired,87.6,26.3,62.3,48.2,104.0,60.8,6.8,3,deload,Lying Leg Curl,hamstrings,240.0,6,1440.0
1296,FULLBODY3,2020-04-08,95.9,okay,115.4,32.8,82.1,61.3,132.6,59.0,7.3,4,hypertrophy,Lying Leg Curl,hamstrings,632.5,9,5692.5
331,FULLBODY1,2014-02-09,73.9,okay,88.5,26.2,63.5,48.9,104.5,69.9,7.6,2,hypertrophy,Barbell Bench Press,chest,317.5,6,1905.0
1212,FULLBODY3,2019-09-25,95.1,tired,113.3,33.0,81.0,61.8,133.5,73.4,6.3,3,hypertrophy,Lying Leg Curl,hamstrings,890.0,6,5340.0
621,FULLBODY3,2015-12-16,81.1,good,97.8,29.3,67.2,51.4,113.9,72.7,8.6,1,hypertrophy,Barbell Hip Thrust,glutes,407.5,12,4890.0
211,FULLBODY1,2013-05-04,71.7,tired,85.8,25.2,59.4,46.3,100.7,56.6,6.9,4,hypertrophy,Barbell Bench Press,chest,152.5,9,1372.5
284,FULLBODY2,2013-10-21,73.2,tired,86.5,25.3,64.3,47.2,102.6,55.2,6.9,2,hypertrophy,Overhead Press,shoulders,192.5,12,2310.0
1111,FULLBODY1,2019-02-03,93.0,good,113.9,32.0,77.5,60.9,130.1,63.4,9.7,1,hypertrophy,Barbell Bench Press,chest,492.5,11,5417.5
639,FULLBODY3,2016-01-29,81.9,okay,99.7,28.4,68.3,52.1,115.3,64.7,7.5,2,hypertrophy,Dumbbell Walking Lunge,legs,410.0,7,2870.0
29,FULLBODY2,2012-03-07,70.8,good,85.7,24.0,60.4,46.0,98.7,63.0,8.2,2,hypertrophy,Leg Extension,quads,45.0,12,540.0
70,FULLBODY1,2012-06-10,71.0,good,85.5,24.8,59.6,46.5,97.9,65.4,8.2,1,hypertrophy,Lat Pulldown,back,65.0,10,650.0
468,FULLBODY3,2014-12-26,77.2,okay,93.3,27.2,65.5,51.2,109.1,58.4,7.4,3,hypertrophy,Dumbbell Incline Press,chest,302.5,12,3630.0
675,FULLBODY3,2016-04-22,83.8,okay,100.4,28.7,71.1,55.1,117.2,65.3,7.9,3,hypertrophy,Lying Leg Curl,hamstrings,430.0,7,3010.0
1106,FULLBODY2,2019-01-22,93.2,okay,112.2,32.9,78.0,60.3,129.8,61.7,7.5,2,hypertrophy,Dumbbell Skull Crusher,triceps,652.5,12,7830.0
404,FULLBODY2,2014-07-28,76.2,good,92.7,26.1,65.1,49.1,105.7,61.8,8.4,1,hypertrophy,Chest-Supported TBar-Row,back,217.5,10,2175.0
651,FULLBODY3,2016-02-24,82.2,good,100.3,29.0,72.4,52.7,115.9,62.4,8.3,1,hypertrophy,Dumbbell Incline Press,chest,445.0,11,4895.0
1299,FULLBODY3,2020-04-15,95.6,okay,113.4,33.0,78.8,61.6,133.0,64.2,7.2,3,hypertrophy,Barbell Hip Thrust,glutes,815.0,12,9780.0
763,FULLBODY1,2016-11-14,85.3,tired,100.1,30.0,72.8,56.7,119.0,66.6,5.9,3,hypertrophy,Lat Pulldown,back,635.0,6,3810.0
464,FULLBODY2,2014-12-15,77.2,tired,90.1,27.5,65.3,51.5,106.5,59.9,6.8,4,hypertrophy,Cable Flye,chest,315.0,7,2205.0
637,FULLBODY1,2016-01-25,81.6,good,98.6,29.2,69.0,53.2,114.1,53.0,8.1,2,hypertrophy,Barbell Bench Press,chest,397.5,8,3180.0
1364,FULLBODY2,2020-09-14,96.5,tired,117.4,33.4,80.9,63.1,137.0,61.4,6.8,4,hypertrophy,Leg Extension,quads,835.0,12,10020.0
832,FULLBODY1,2017-04-24,86.0,okay,104.3,29.9,72.3,56.4,120.3,61.2,7.5,2,hypertrophy,Back Squat,legs,415.0,12,4980.0
1043,FULLBODY2,2018-08-29,91.9,okay,111.4,32.1,78.0,59.6,130.3,60.6,7.5,2,hypertrophy,Cable Flye,chest,677.5,7,4742.5
536,FULLBODY2,2015-06-02,79.3,okay,93.9,29.3,66.8,50.6,112.9,75.1,7.5,5,hypertrophy,Cable Flye,chest,417.5,6,2505.0
315,FULLBODY3,2014-01-02,73.9,tired,87.7,25.9,61.9,49.3,103.6,61.4,6.5,3,hypertrophy,Seated Face Pull,shoulders,130.0,12,1560.0
1826,FULLBODY2,2023-08-29,107.6,good,129.3,37.9,91.7,69.0,148.2,64.4,8.4,1,hypertrophy,Chest-Supported TBar-Row,back,1097.5,8,8780.0
1949,FULLBODY2,2024-06-10,110.6,okay,132.3,38.8,92.6,70.7,152.2,67.5,7.5,4,hypertrophy,Leg Extension,quads,1285.0,11,14135.0
400,FULLBODY1,2014-07-19,76.2,okay,92.1,26.3,64.6,50.3,107.4,59.8,8.0,2,hypertrophy,Barbell Bench Press,chest,312.5,7,2187.5
1597,FULLBODY1,2022-03-14,100.6,okay,119.2,34.9,84.2,65.4,141.4,68.8,7.4,4,hypertrophy,Romanian Deadlift,hamstrings,1250.0,6,7500.0
1636,FULLBODY1,2022-06-13,102.5,okay,121.7,36.2,86.3,67.3,144.6,70.1,7.5,3,hypertrophy,Romanian Deadlift,hamstrings,640.0,12,7680.0
1381,FULLBODY1,2020-10-25,96.7,good,117.0,34.0,81.7,61.4,135.7,60.4,8.0,4,hypertrophy,Standing Calf Raise,calves,660.0,12,7920.0
75,FULLBODY3,2012-06-22,71.2,tired,85.8,24.4,60.3,46.3,97.6,60.1,6.5,4,hypertrophy,Lying Leg Curl,hamstrings,82.5,6,495.0
1403,FULLBODY2,2020-12-16,96.9,good,116.0,33.9,83.8,62.6,134.4,61.3,9.2,1,hypertrophy,Overhead Press,shoulders,1247.5,8,9980.0
136,FULLBODY1,2012-11-12,72.8,good,87.7,25.0,62.4,47.5,101.9,62.0,9.2,1,hypertrophy,Lat Pulldown,back,157.5,6,945.0
1544,FULLBODY2,2021-11-10,100.0,tired,119.1,34.9,83.5,66.6,137.7,54.7,5.2,4,hypertrophy,Crunch,core,987.5,7,6912.5
1179,FULLBODY3,2019-07-10,95.2,tired,114.7,33.0,78.0,61.0,135.7,60.8,5.7,6,hypertrophy,Dumbbell Walking Lunge,legs,870.0,6,5220.0
1782,FULLBODY3,2023-05-18,106.7,okay,129.8,37.6,89.7,70.6,149.2,63.2,7.6,1,hypertrophy,Barbell Hip Thrust,glutes,1625.0,8,13000.0
183,FULLBODY3,2013-02-28,71.4,okay,86.0,25.3,62.6,47.2,99.7,61.7,7.6,1,hypertrophy,Lying Leg Curl,hamstrings,120.0,8,960.0
18,FULLBODY3,2012-02-08,70.7,good,85.2,24.4,61.7,46.0,99.2,54.6,8.3,2,hypertrophy,Barbell Hip Thrust,glutes,67.5,12,810.0
624,FULLBODY3,2015-12-23,81.2,tired,97.4,28.8,70.2,52.8,114.8,64.9,4.9,6,hypertrophy,Dumbbell Lateral Raise,shoulders,375.0,12,4500.0
841,FULLBODY1,2017-05-14,86.3,good,105.2,30.1,74.0,55.9,121.3,61.4,8.1,3,deload,Standing Calf Raise,calves,495.0,10,4950.0
888,FULLBODY3,2017-08-30,87.4,tired,105.1,29.7,73.8,57.5,121.4,54.3,6.8,2,hypertrophy,Seated Face Pull,shoulders,685.0,6,4110.0
1529,FULLBODY2,2021-10-06,100.5,okay,119.0,34.8,83.5,64.5,143.2,58.9,7.4,1,deload,Overhead Press,shoulders,902.5,12,10830.0
329,FULLBODY2,2014-02-04,74.0,tired,89.3,25.7,63.1,46.5,104.3,59.9,6.3,3,deload,Dumbbell Skull Crusher,triceps,195.0,12,2340.0
1805,FULLBODY2,2023-07-11,107.7,tired,130.0,38.5,91.3,70.2,149.5,66.6,6.7,3,hypertrophy,Dumbbell Skull Crusher,triceps,1062.5,12,12750.0
1502,FULLBODY2,2021-08-04,100.1,okay,120.5,35.3,84.5,64.6,138.8,67.8,7.2,2,hypertrophy,Dumbbell Skull Crusher,triceps,967.5,11,10642.5
1257,FULLBODY3,2020-01-08,95.4,tired,113.9,32.7,79.8,60.8,133.4,56.5,5.7,6,deload,Dumbbell Lateral Raise,shoulders,720.0,12,8640.0
832,FULLBODY1,2017-04-24,86.0,okay,104.3,29.9,72.3,56.4,120.3,61.2,7.5,2,hypertrophy,Romanian Deadlift,hamstrings,457.5,9,4117.5
144,FULLBODY3,2012-11-30,72.7,okay,89.5,24.7,61.8,47.4,102.1,58.8,7.6,1,hypertrophy,Seated Face Pull,shoulders,127.5,6,765.0
495,FULLBODY3,2015-02-25,77.9,okay,91.8,27.6,63.9,49.7,108.7,59.5,7.1,4,hypertrophy,Reverse Grip Lat Pulldown,back,292.5,9,2632.5
875,FULLBODY2,2017-08-01,87.4,good,104.9,29.8,76.5,56.3,124.0,60.4,9.1,2,hypertrophy,Overhead Press,shoulders,535.0,12,6420.0
1850,FULLBODY2,2023-10-24,108.6,okay,129.9,38.0,93.7,71.2,153.7,61.0,7.4,5,hypertrophy,Crunch,core,1375.0,6,8250.0
1798,FULLBODY1,2023-06-25,107.3,okay,129.5,37.8,91.3,69.3,151.5,67.1,7.5,2,hypertrophy,Romanian Deadlift,hamstrings,702.5,12,8430.0
437,FULLBODY2,2014-10-14,76.6,tired,92.3,26.1,65.4,50.2,108.5,61.4,6.7,3,hypertrophy,Leg Extension,quads,280.0,12,3360.0
510,FULLBODY3,2015-04-03,78.4,tired,94.2,27.4,67.8,51.6,110.3,61.0,6.8,4,hypertrophy,Barbell Hip Thrust,glutes,342.5,12,4110.0
888,FULLBODY3,2017-08-30,87.4,tired,105.1,29.7,73.8,57.5,121.4,54.3,6.8,2,hypertrophy,Reverse Grip Lat Pulldown,back,397.5,11,4372.5
305,FULLBODY2,2013-12-11,74.0,okay,89.1,26.2,62.6,48.1,101.0,54.6,7.7,2,deload,Cable Flye,chest,240.0,6,1440.0
72,FULLBODY3,2012-06-15,71.2,good,84.2,24.9,60.1,45.9,99.3,63.2,8.4,2,hypertrophy,Seated Face Pull,shoulders,55.0,8,440.0
1890,FULLBODY3,2024-01-24,109.4,okay,131.8,37.6,93.0,71.3,154.0,65.6,7.6,3,hypertrophy,Dumbbell Lateral Raise,shoulders,1110.0,12,13320.0
1197,FULLBODY3,2019-08-23,95.0,okay,113.5,33.5,80.7,61.7,132.1,62.1,7.2,3,hypertrophy,Barbell Hip Thrust,glutes,760.0,12,9120.0
33,FULLBODY3,2012-03-16,70.8,tired,84.6,24.8,59.6,46.4,99.2,58.2,6.7,2,deload,Dumbbell Lateral Raise,shoulders,25.0,10,250.0
1352,FULLBODY2,2020-08-17,96.3,okay,116.0,33.3,80.2,63.3,134.9,63.4,7.1,2,hypertrophy,Crunch,core,612.5,10,6125.0
572,FULLBODY2,2015-08-26,79.8,okay,96.3,28.2,68.3,53.0,111.6,58.9,7.6,3,hypertrophy,Cable Flye,chest,445.0,6,2670.0
1829,FULLBODY2,2023-09-05,107.6,tired,128.8,37.9,91.3,69.9,150.2,62.5,6.5,3,hypertrophy,Deadlift,back,817.5,11,8992.5
1664,FULLBODY2,2022-08-17,104.0,okay,123.8,35.7,87.8,68.2,144.8,59.2,7.8,3,hypertrophy,Leg Extension,quads,1012.5,12,12150.0
1229,FULLBODY2,2019-11-06,95.4,tired,113.8,33.4,80.3,61.2,135.1,61.8,6.6,3,hypertrophy,Dumbbell Skull Crusher,triceps,1090.0,8,8720.0
430,FULLBODY1,2014-09-27,76.6,good,92.5,26.5,65.1,49.6,106.5,69.1,8.9,2,hypertrophy,Assisted Dip,triceps,227.5,10,2275.0
1123,FULLBODY1,2019-03-03,93.5,tired,111.2,33.2,80.3,61.2,131.3,62.3,6.4,5,hypertrophy,Barbell Bench Press,chest,780.0,7,5460.0
656,FULLBODY2,2016-03-07,82.2,okay,98.3,28.6,67.9,52.8,116.0,65.9,7.8,3,hypertrophy,Chest-Supported TBar-Row,back,345.0,10,3450.0
604,FULLBODY1,2015-11-07,80.1,tired,95.9,28.2,65.4,51.3,111.9,57.6,7.0,3,hypertrophy,Back Squat,legs,365.0,10,3650.0
616,FULLBODY1,2015-12-05,80.7,tired,94.9,28.3,67.0,53.0,114.3,64.3,6.4,4,hypertrophy,Back Squat,legs,532.5,7,3727.5
1227,FULLBODY3,2019-10-31,95.4,tired,115.3,32.6,79.8,62.5,133.5,61.2,6.8,3,hypertrophy,Dumbbell Incline Press,chest,732.5,12,8790.0
1932,FULLBODY3,2024-05-03,109.9,tired,129.5,38.0,93.9,70.8,153.0,55.6,5.5,6,hypertrophy,Barbell Hip Thrust,glutes,1177.5,12,14130.0
393,FULLBODY3,2014-07-04,75.8,tired,91.1,26.3,61.6,49.1,107.1,62.5,6.4,3,deload,Lying Leg Curl,hamstrings,302.5,6,1815.0
1202,FULLBODY2,2019-09-03,94.9,okay,113.5,34.1,80.4,61.4,134.7,56.9,7.5,3,hypertrophy,Chest-Supported TBar-Row,back,977.5,6,5865.0
1375,FULLBODY1,2020-10-10,96.6,okay,115.8,33.5,79.9,62.2,136.4,62.3,7.1,2,hypertrophy,Lat Pulldown,back,605.0,11,6655.0
626,FULLBODY2,2015-12-30,81.1,tired,97.1,27.7,69.0,52.7,114.1,69.6,6.4,4,hypertrophy,Overhead Press,shoulders,380.0,12,4560.0
421,FULLBODY1,2014-09-06,76.3,tired,91.0,27.1,65.1,49.3,106.5,51.7,6.7,3,hypertrophy,Assisted Dip,triceps,370.0,6,2220.0
914,FULLBODY2,2017-11-01,87.4,okay,104.8,30.8,74.5,57.0,121.8,59.0,7.5,4,hypertrophy,Chest-Supported TBar-Row,back,767.5,6,4605.0
389,FULLBODY2,2014-06-25,75.5,okay,90.0,26.1,62.4,49.9,104.3,61.7,7.6,4,hypertrophy,Chest-Supported TBar-Row,back,212.5,10,2125.0
481,FULLBODY1,2015-01-26,77.3,okay,91.6,26.7,65.3,50.2,109.6,63.2,7.7,2,deload,Lat Pulldown,back,282.5,9,2542.5
1494,FULLBODY3,2021-07-14,99.8,tired,118.6,35.1,85.7,63.3,142.6,57.4,6.2,3,hypertrophy,Seated Face Pull,shoulders,995.0,7,6965.0
1096,FULLBODY1,2018-12-31,92.6,good,112.4,32.6,78.1,60.2,130.1,65.2,8.3,1,hypertrophy,Back Squat,legs,712.5,9,6412.5
833,FULLBODY2,2017-04-24,86.1,good,103.2,31.2,73.9,56.3,121.5,66.2,9.7,1,deload,Deadlift,back,450.0,10,4500.0
1433,FULLBODY2,2021-02-24,98.4,okay,119.0,33.8,84.0,63.4,138.1,58.1,8.0,3,deload,Leg Extension,quads,955.0,11,10505.0
1949,FULLBODY2,2024-06-10,110.6,okay,132.3,38.8,92.6,70.7,152.2,67.5,7.5,4,hypertrophy,Dumbbell Skull Crusher,triceps,1147.5,12,13770.0
748,FULLBODY1,2016-10-10,84.4,good,101.2,29.1,71.4,54.5,117.6,68.1,8.6,2,hypertrophy,Barbell Bench Press,chest,412.5,9,3712.5
1202,FULLBODY2,2019-09-03,94.9,okay,113.5,34.1,80.4,61.4,134.7,56.9,7.5,3,hypertrophy,Dumbbell Skull Crusher,triceps,712.5,12,8550.0
595,FULLBODY1,2015-10-17,80.2,okay,95.9,28.1,69.6,52.8,114.3,61.8,7.4,1,hypertrophy,Romanian Deadlift,hamstrings,437.5,7,3062.5
1706,FULLBODY2,2022-11-23,104.5,okay,124.9,36.7,89.7,67.9,146.0,66.1,7.1,2,hypertrophy,Overhead Press,shoulders,1105.0,11,12155.0
1540,FULLBODY1,2021-10-31,100.1,good,121.1,36.0,87.3,64.5,138.9,69.1,8.0,1,hypertrophy,Romanian Deadlift,hamstrings,1212.5,6,7275.0
1132,FULLBODY1,2019-03-23,93.6,okay,112.5,32.7,79.5,60.8,131.8,62.8,7.9,3,hypertrophy,Lat Pulldown,back,782.5,7,5477.5
1647,FULLBODY3,2022-07-08,103.2,tired,124.3,35.6,88.6,66.1,144.0,60.9,5.6,6,hypertrophy,Barbell Hip Thrust,glutes,1010.0,12,12120.0
761,FULLBODY2,2016-11-08,85.1,okay,102.5,29.4,73.9,56.0,118.7,72.0,7.6,2,deload,Chest-Supported TBar-Row,back,490.0,8,3920.0
795,FULLBODY3,2017-01-25,86.0,good,102.7,29.3,74.4,56.1,120.5,55.9,8.9,1,hypertrophy,Barbell Hip Thrust,glutes,512.5,12,6150.0
1193,FULLBODY2,2019-08-13,94.7,tired,115.5,33.1,81.8,60.5,133.4,58.4,6.1,5,deload,Chest-Supported TBar-Row,back,582.5,10,5825.0
1757,FULLBODY2,2023-03-21,105.7,tired,127.7,38.4,89.4,68.6,148.2,62.2,6.6,2,hypertrophy,Overhead Press,shoulders,1042.5,12,12510.0
1772,FULLBODY2,2023-04-26,106.2,good,127.8,37.3,89.3,69.5,149.6,62.4,8.8,1,hypertrophy,Cable Flye,chest,1307.5,6,7845.0
1064,FULLBODY2,2018-10-17,92.7,tired,109.7,32.6,78.9,60.3,128.8,67.1,5.7,4,hypertrophy,Deadlift,back,922.5,6,5535.0
696,FULLBODY3,2016-06-08,84.9,okay,103.1,30.2,73.9,53.5,118.6,66.0,7.5,1,hypertrophy,Reverse Grip Lat Pulldown,back,392.5,9,3532.5
1589,FULLBODY2,2022-02-23,100.3,okay,120.5,34.9,86.3,65.4,139.9,56.9,7.9,2,hypertrophy,Overhead Press,shoulders,1025.0,11,11275.0
146,FULLBODY2,2012-12-03,72.7,okay,86.9,25.0,61.5,46.6,102.8,68.9,7.8,2,hypertrophy,Chest-Supported TBar-Row,back,92.5,11,1017.5
999,FULLBODY3,2018-05-16,90.2,tired,106.9,32.0,77.7,58.5,126.9,61.8,6.8,4,hypertrophy,Dumbbell Lateral Raise,shoulders,632.5,11,6957.5
1626,FULLBODY3,2022-05-18,101.4,tired,119.5,35.1,83.9,65.6,143.8,67.9,6.4,4,hypertrophy,Barbell Hip Thrust,glutes,1202.5,10,12025.0
1285,FULLBODY1,2020-03-16,95.8,okay,115.4,34.4,80.6,62.4,133.7,62.0,7.4,3,hypertrophy,Romanian Deadlift,hamstrings,760.0,8,6080.0
276,FULLBODY3,2013-10-03,72.7,tired,88.6,25.6,62.9,48.1,103.0,61.5,5.9,5,hypertrophy,Barbell Hip Thrust,glutes,257.5,10,2575.0
51,FULLBODY3,2012-04-27,70.8,tired,83.7,25.2,59.7,46.0,98.5,57.2,6.9,4,hypertrophy,Dumbbell Walking Lunge,legs,70.0,6,420.0
32,FULLBODY2,2012-03-14,70.8,tired,85.0,24.8,59.8,44.4,100.9,55.5,7.0,4,hypertrophy,Dumbbell Skull Crusher,triceps,35.0,11,385.0
862,FULLBODY1,2017-07-01,86.8,tired,103.3,30.8,73.8,57.1,122.3,64.4,6.4,4,hypertrophy,Romanian Deadlift,hamstrings,705.0,6,4230.0
1870,FULLBODY1,2023-12-09,108.5,okay,130.1,37.2,92.5,71.4,154.0,64.8,7.7,2,hypertrophy,Romanian Deadlift,hamstrings,1092.5,8,8740.0
1903,FULLBODY1,2024-02-24,109.6,tired,132.7,38.5,93.4,72.5,154.3,63.6,6.1,4,hypertrophy,Back Squat,legs,1820.0,6,10920.0
1226,FULLBODY2,2019-10-29,95.4,good,114.2,33.1,82.1,63.2,133.4,61.5,8.8,1,hypertrophy,Overhead Press,shoulders,737.5,12,8850.0
358,FULLBODY1,2014-04-13,75.3,tired,91.8,26.4,62.7,47.2,106.6,60.1,6.6,3,hypertrophy,Barbell Bench Press,chest,287.5,7,2012.5
1140,FULLBODY3,2019-04-12,93.7,tired,111.2,32.9,79.3,60.8,130.8,61.2,6.5,4,hypertrophy,Barbell Hip Thrust,glutes,725.0,12,8700.0
1616,FULLBODY2,2022-04-27,101.3,okay,120.4,35.8,87.4,66.8,141.1,59.1,7.4,3,hypertrophy,Leg Extension,quads,1317.5,9,11857.5
81,FULLBODY3,2012-07-04,71.6,good,85.7,24.9,60.6,45.9,99.6,61.6,8.3,1,deload,Seated Face Pull,shoulders,70.0,7,490.0
227,FULLBODY2,2013-06-11,72.0,okay,84.7,25.7,61.6,47.8,100.8,53.6,7.3,5,hypertrophy,Deadlift,back,255.0,7,1785.0
793,FULLBODY1,2017-01-22,86.2,good,103.7,30.8,73.1,55.8,118.6,65.0,8.2,1,deload,Barbell Bench Press,chest,435.0,9,3915.0
311,FULLBODY2,2013-12-25,74.2,tired,88.0,26.2,63.3,47.9,106.1,57.1,6.4,5,hypertrophy,Crunch,core,180.0,8,1440.0
1325,FULLBODY2,2020-06-15,95.3,tired,114.8,33.2,81.2,61.5,133.2,62.0,6.4,4,hypertrophy,Chest-Supported TBar-Row,back,802.5,8,6420.0
1996,FULLBODY1,2024-09-30,110.7,okay,132.8,38.0,95.7,70.6,154.2,59.0,7.4,3,hypertrophy,Dumbbell Supinated Curl,biceps,1525.0,6,9150.0
562,FULLBODY1,2015-08-02,80.1,good,95.5,28.4,68.0,53.2,110.7,63.7,8.5,1,hypertrophy,Dumbbell Supinated Curl,biceps,285.0,9,2565.0
1596,FULLBODY3,2022-03-10,100.5,tired,119.3,35.5,86.1,64.6,140.2,67.2,6.5,4,hypertrophy,Barbell Hip Thrust,glutes,987.5,12,11850.0
387,FULLBODY3,2014-06-18,75.6,okay,90.2,26.5,64.6,49.0,107.9,63.7,7.2,2,hypertrophy,Dumbbell Lateral Raise,shoulders,292.5,10,2925.0
1976,FULLBODY2,2024-08-12,110.3,tired,131.6,38.5,95.5,71.5,153.1,54.6,6.6,2,hypertrophy,Chest-Supported TBar-Row,back,1187.5,8,9500.0
745,FULLBODY1,2016-10-03,84.4,good,101.8,30.1,71.1,54.7,117.1,67.0,9.7,1,deload,Romanian Deadlift,hamstrings,415.0,9,3735.0
1406,FULLBODY2,2020-12-21,97.1,okay,115.4,33.1,81.0,64.2,134.7,59.7,7.7,3,hypertrophy,Crunch,core,702.5,9,6322.5
1801,FULLBODY1,2023-07-01,107.3,tired,130.6,38.0,90.6,69.2,149.2,64.8,6.5,3,deload,Standing Calf Raise,calves,850.0,12,10200.0
1635,FULLBODY3,2022-06-08,102.3,good,124.1,35.9,87.4,65.7,140.7,60.1,9.4,1,hypertrophy,Seated Face Pull,shoulders,947.5,8,7580.0
506,FULLBODY2,2015-03-25,78.4,okay,94.8,27.9,65.2,50.3,110.3,59.5,7.5,2,hypertrophy,Deadlift,back,300.0,10,3000.0
1046,FULLBODY2,2018-09-04,91.9,good,111.8,31.5,78.4,60.0,127.7,62.4,8.2,1,hypertrophy,Chest-Supported TBar-Row,back,647.5,8,5180.0
1290,FULLBODY3,2020-03-26,96.0,good,114.7,33.2,81.7,62.5,133.2,59.4,8.4,1,hypertrophy,Dumbbell Walking Lunge,legs,955.0,6,5730.0
343,FULLBODY1,2014-03-08,75.0,tired,89.8,25.9,64.2,46.8,104.7,78.7,6.9,4,hypertrophy,Romanian Deadlift,hamstrings,167.5,11,1842.5
535,FULLBODY1,2015-05-30,79.4,tired,95.3,28.3,67.0,51.2,110.5,61.9,6.5,3,hypertrophy,Barbell Bench Press,chest,462.5,6,2775.0
1563,FULLBODY3,2021-12-23,100.0,okay,120.3,34.2,83.9,64.5,138.4,68.7,8.0,2,hypertrophy,Lying Leg Curl,hamstrings,1137.5,6,6825.0
118,FULLBODY1,2012-10-01,71.9,good,86.4,25.9,61.9,47.0,99.4,65.0,8.2,3,hypertrophy,Lat Pulldown,back,145.0,6,870.0
295,FULLBODY1,2013-11-18,73.7,good,88.3,25.9,63.1,47.4,104.3,60.8,9.1,1,hypertrophy,Standing Calf Raise,calves,265.0,8,2120.0
1750,FULLBODY1,2023-03-05,105.3,tired,125.2,37.0,88.1,67.3,147.8,66.4,6.6,3,hypertrophy,Assisted Dip,triceps,1000.0,8,8000.0
12,FULLBODY3,2012-01-27,70.7,tired,84.0,24.2,59.9,47.2,95.6,56.8,6.9,3,hypertrophy,Seated Face Pull,shoulders,30.0,6,180.0
775,FULLBODY1,2016-12-11,85.9,tired,103.4,30.9,73.1,55.4,119.3,67.4,6.7,4,hypertrophy,Barbell Bench Press,chest,480.0,8,3840.0
1320,FULLBODY3,2020-06-04,95.3,tired,113.4,32.8,81.6,62.0,132.6,65.7,6.7,3,hypertrophy,Barbell Hip Thrust,glutes,830.0,12,9960.0
1853,FULLBODY2,2023-10-31,108.6,tired,129.7,38.2,94.6,70.2,150.2,68.1,6.9,4,hypertrophy,Overhead Press,shoulders,1090.0,12,13080.0
1322,FULLBODY2,2020-06-09,95.3,okay,113.9,33.2,79.8,62.6,130.8,63.1,7.6,1,hypertrophy,Cable Flye,chest,987.5,6,5925.0
386,FULLBODY2,2014-06-16,75.5,tired,91.6,25.9,64.1,49.7,106.4,53.5,5.1,4,hypertrophy,Chest-Supported TBar-Row,back,350.0,6,2100.0
